Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,vapor_pressure,AvgWindSpeed
2008,10,22,2,4.1,8.3,14.8,18.6,14.4,3.4
2008,10,23,19.5,2,10,16.5,19.5,17.2,2.7
2008,10,24,21,0,9.5,17.6,19.2,17.5,3.8
2008,10,25,0,3.4,9.5,15,17.8,12.2,3.3
2008,10,26,2,0,10,14.6,17,10.6,6.8
2008,10,27,44.5,1.5,9.5,12,13.7,11.8,4.3
2008,10,28,6.5,2.6,8,11.6,14.8,11.1,3.6
2008,10,29,6,0.5,9.5,10,13.4,10.5,4.5
2008,10,30,0,5.6,5.3,7.9,12.1,8.3,2
2008,10,31,10,1.4,10,9.8,15,9.6,4.9
2008,11,1,6,8.9,3.3,10.6,14.5,10.2,3.5
2008,11,2,0,1.8,9,10.4,16.6,10,6.1
2008,11,3,0,0,10,14.9,17.8,11.4,6.2
2008,11,4,0.5,7.1,4.3,10.5,13.5,10,4.6
2008,11,5,0,9.2,0.3,8.9,13.9,9.4,3.6
2008,11,6,0,6.9,6.3,8.4,15.9,10.4,3.5
2008,11,7,0,0.2,10,11,16,11.5,4.8
2008,11,8,0,0.1,10,9,10.5,7.2,4.1
2008,11,9,1.5,0,10,9,9.9,7.6,1.9
2008,11,10,3.5,0.2,9,6.7,10,8.6,2.3
2008,11,11,0,1.4,9.3,6.7,10.3,8.1,3.7
2008,11,12,0,9.6,0.8,5.6,11.3,8.1,2
2008,11,13,0,9.7,0.5,7,12.3,9.3,3.9
2008,11,14,0,7,4.3,8.5,13.8,10.1,1.8
2008,11,15,0,1.3,7.8,10.4,14.4,10.7,1.8
2008,11,16,15.5,0,9.5,12.4,13.9,12.5,2.3
2008,11,17,7,3.7,9.5,11.9,14,11,4.6
2008,11,18,34.5,0,9.8,5.8,9.8,7.6,7.6
2008,11,19,17.5,1.4,10,2.5,5.6,6.1,9.7
2008,11,20,11,2.7,8.8,2,4.8,6.3,6.7
2008,11,21,17.5,0.5,8,5.9,7.9,6.9,8.4
2008,11,22,2,4.1,8.5,4.8,8.5,6.6,3.4
2008,11,23,7.5,2.5,7.8,6.2,9.9,8.7,4.6
2008,11,24,23.5,0.1,7.5,5.1,7.4,8.1,3.9
2008,11,25,5,3.8,9.3,5.3,9,8.5,3.8
2008,11,26,1.5,8.4,4.5,5.5,9.1,7.7,3.1
2008,11,27,1,4.1,7.5,4.5,10.2,7.6,2.3
2008,11,28,36.5,0,10,8.5,9.6,9.8,4.1
2008,11,29,14.5,6.1,4.5,6.5,10.7,7.9,6.2
2008,11,30,25,0,10,4.8,6.2,7.2,4.5
2008,12,1,0,9.1,0,1.6,6.6,6.3,2.6
2008,12,2,0,6.2,1.3,3,9.4,7.2,3.4
2008,12,3,0,4.9,6.3,7.1,11.6,8.8,2.8
2008,12,4,0,7.4,4,6.5,12.6,7.8,2.9
2008,12,5,44.5,0,10,4.9,10.7,8.4,7.3
2008,12,6,12.5,0.2,9.5,0.7,3.1,5.4,8.8
2008,12,7,9.5,5.1,5.5,0.3,3.5,5.6,2.9
2008,12,8,0,5.1,6,-0.3,7.1,5.2,3.2
2008,12,9,4,0.7,10,7.7,11.4,8.6,2.4
2008,12,10,0,7,3.5,7.4,10.9,8.8,2.6
2008,12,11,10,2,8.8,6.4,12.3,7.6,5.9
2008,12,12,4.5,1.8,8.5,6.9,10.4,8.3,3.2
2008,12,13,0,4.9,10,5.3,9.3,7.4,2.8
2008,12,14,4.5,1.8,10,3.6,5.2,6.7,4.5
2008,12,15,5,1.9,6.8,2.5,6.1,6.4,4.1
2008,12,16,2.5,9,3,5.6,8.2,7.2,2
2008,12,17,0,7.4,5,4.8,10.4,8,2.3
2008,12,18,8.5,0.4,7.5,7.1,8.9,7.6,5.4
2008,12,19,0,5.4,3,3.1,6.4,5.5,2.5
2008,12,20,0,9.1,0.8,0.8,8.8,5.4,4.2
2008,12,21,15,0.5,9.3,6.6,12.2,9.4,4.7
2008,12,22,28.5,0,9.3,1.8,5.3,7.2,5.8
2008,12,23,6.5,0.8,7,1.3,3.6,5.9,4.5
2008,12,24,0.5,1.6,7.8,1.7,6.5,6.2,3.1
2008,12,25,32,0.1,10,1.5,7.3,6.7,8.7
2008,12,26,2.5,0.2,10,-0.6,1.6,4.2,8.1
2008,12,27,3.5,1,9.3,0.4,3,5.3,3.3
2008,12,28,8.5,0.7,8.5,2.3,5.9,6.1,4.7
2008,12,29,0.5,8.4,4.5,2.6,7.7,5.9,3.4
2008,12,30,13,0.2,10,1.6,7.3,7,8.6
2008,12,31,3,0.6,10,0.4,2.9,5.1,4.2
2009,1,1,18,0.3,9.3,0.2,1.2,5.6,2.7
2009,1,2,5.5,0.3,10,0.6,3.8,5.6,4.9
2009,1,3,0.5,0.2,10,3,4.9,4.9,3.5
2009,1,4,0,4.5,8,1.6,5.1,5.3,2.6
2009,1,5,0,3.6,9.3,2.9,5,6,4.5
2009,1,6,0,0.5,8.5,1.5,4,5.5,2.9
2009,1,7,0,6,9.8,1.2,4.4,4.6,4.5
2009,1,8,0,8.6,6.8,0.7,4.9,5.1,4.8
2009,1,9,2,0.8,10,3.7,7.2,6.4,3.5
2009,1,10,18.5,0.1,10,-0.2,2.3,4.6,7.2
2009,1,11,15.5,0.4,9.3,-0.9,1,5.1,4.7
2009,1,12,38.5,0,9.3,0.1,1.9,5,8.4
2009,1,13,2,0.9,9.3,1.2,3.4,5,7.1
2009,1,14,8.5,4.3,5.5,0.2,2.3,4.8,6.9
2009,1,15,2,0.7,9.5,-1.2,0.1,4.3,4.3
2009,1,16,11.5,0.8,8.5,-2,1.7,5.4,6.3
2009,1,17,1,2.3,6.3,0.8,3.4,5.7,3.5
2009,1,18,4.5,1.4,9.3,0.6,6.7,6.2,3.7
2009,1,19,9,0.9,10,3,6.7,6.9,6.8
2009,1,20,0.5,1.6,9.5,2.6,4.5,5.8,3.3
2009,1,21,1,2,10,0.9,5.7,5.8,2.2
2009,1,22,0,4.1,9.8,2,6.6,7.1,2.2
2009,1,23,12,1.6,9,1.6,7.6,7.8,6.2
2009,1,24,5,1.8,9.5,-1.4,0.9,4.2,8.8
2009,1,25,19.5,0,10,-0.8,0.5,4.9,7.2
2009,1,26,36,0.2,10,0.4,1.5,5.7,6.5
2009,1,27,14,1.8,8,0.3,2.4,5.8,3.9
2009,1,28,0,9.7,0.3,-1.5,2.9,4.9,2.6
2009,1,29,0,7.3,5.5,-0.5,6.8,5.6,2.5
2009,1,30,10,0,10,7.2,9.1,7.7,5.9
2009,1,31,43,0,10,4.9,6.9,8.2,7.1
2009,2,1,0,1.5,9.8,2.3,3.9,4.9,5.8
2009,2,2,0,8.9,3.3,0.2,4.4,4.6,2.2
2009,2,3,1,0,8.8,2.9,6.4,6.6,4.3
2009,2,4,0,9.1,1.8,-0.2,3.7,5.3,2.6
2009,2,5,5.5,6.6,6,0.3,5.4,6,3.9
2009,2,6,0,3.6,6.5,2.1,5.3,5.1,3.6
2009,2,7,0,7.1,5.5,0.9,6.9,5.1,4.9
2009,2,8,1.5,8,5,0.5,5.1,4.2,4.8
2009,2,9,0,0.9,7.5,-0.9,3.8,4.2,1.9
2009,2,10,0,3.7,5.5,1.9,5.5,5.9,2.1
2009,2,11,10.5,0.9,9.5,-0.2,4.9,5.8,3.7
2009,2,12,0,7.2,5,2.5,6.7,5.8,2.1
2009,2,13,0.5,0.2,10,4,13.9,8,8.5
2009,2,14,7,1.1,9.3,6.1,11.5,9.8,5.3
2009,2,15,3,6.8,5.5,3.4,8.6,7.5,4.8
2009,2,16,16,0.6,10,-1.2,2.9,5.7,7.1
2009,2,17,5,4.2,7.8,-1.9,0.1,4.4,3.1
2009,2,18,8,2.1,10,-0.9,2.1,5.1,5.1
2009,2,19,3,5,9.8,-1.4,1.8,4.1,4.4
2009,2,20,28.5,0,9.8,0.4,4,6.4,7
2009,2,21,2,1.8,9.5,0.5,2.5,4.4,4.3
2009,2,22,4.5,2,8,-1.2,5.9,5.4,3.7
2009,2,23,13,0,10,5.1,6,7.1,5.8
2009,2,24,1,0.8,9.5,1.8,6.4,7.4,2.9
2009,2,25,18.5,0,10,4.9,7.5,8.5,3.7
2009,2,26,0,6.9,4,1.4,4.4,5.7,2.9
2009,2,27,0,0,10,3.4,5.4,6,3.1
2009,2,28,0,9.9,9.5,1.8,6.3,5.6,5.5
2009,3,1,0.5,8.2,7,4.7,7.7,6.4,5.2
2009,3,2,4.5,5.4,6.3,0.9,3.1,4.3,5.1
2009,3,3,4.5,0,10,0.6,2.3,4.9,4.4
2009,3,4,0,0.2,7.5,1.7,4.7,6.7,3.6
2009,3,5,0,7.3,5.8,0.1,6.3,5.3,4.7
2009,3,6,20.5,0,10,6.9,8.8,8.5,3.6
2009,3,7,0,5.6,8.3,4.7,6.6,5.6,4.1
2009,3,8,0,4.8,9.3,2.3,6.9,5.4,2.8
2009,3,9,0,0.4,8.3,2.2,8.4,6.8,1.8
2009,3,10,1.5,2.8,9.5,3,7.1,6.6,3.8
2009,3,11,1,1.3,8.5,0.9,3.2,4.9,3.4
2009,3,12,1.5,8.6,7.8,0.7,4.5,5,2.7
2009,3,13,2.5,0.2,10,3,8.6,7.2,3.1
2009,3,14,47.5,0.2,9.8,2.4,6,7.1,8.5
2009,3,15,1,9.5,7.8,2.7,7,5.5,4.8
2009,3,16,0,3.9,7.5,7.2,11.2,7.6,6
2009,3,17,3.5,8.1,5,8.2,12.7,6.7,4.2
2009,3,18,0,10.2,0.3,5.8,14.8,6.6,4.2
2009,3,19,0,3.5,6,10.4,17.8,10.3,4.4
2009,3,20,12,0.7,7.5,3.4,8.5,8,5.6
2009,3,21,0,10.8,0.8,1.9,7.6,6.7,3.7
2009,3,22,34.5,0,10,6.7,14.1,10.6,7.3
2009,3,23,0,5.9,8.8,3.3,6.4,5.4,4.2
2009,3,24,0.5,5.7,6.5,1.6,5.8,5.5,4.5
2009,3,25,0.5,0.4,10,2.9,5.6,6.1,4.9
2009,3,26,6.5,4.1,7,0.8,3.7,5.8,4.4
2009,3,27,16.5,0.2,10,0.6,3.1,6,2.9
2009,3,28,1,8.2,7.5,1.6,4.6,4.7,3.8
2009,3,29,0,6.2,8.5,2.8,4.7,5.2,3.2
2009,3,30,0,11.6,4,1.3,5.9,5.1,3.2
2009,3,31,0,10.6,8,1.9,7.6,6,4.2
2009,4,1,16.5,0,10,3.9,6.4,7.4,3.2
2009,4,2,0,7.9,5.8,4,6.9,5.5,3
2009,4,3,0,10.4,7.3,5.1,9.4,6.6,2.7
2009,4,4,6,0,9.5,6.3,9.7,8.2,2.7
2009,4,5,0,10.5,6.3,8.1,10.9,8.1,2.7
2009,4,6,0,11.5,0,5.1,10.8,7.8,3.2
2009,4,7,0,11.3,0,6.3,12,8.3,2.9
2009,4,8,0,10.5,2.8,7.3,12.7,7.5,1.9
2009,4,9,0,12,0,6.4,12.4,8.7,1.8
2009,4,10,0,12.3,0,9,16.8,6.6,3.2
2009,4,11,0,12.1,0,9.6,15.4,7.9,2.9
2009,4,12,0,11.5,5,9.4,16.5,9.3,2.7
2009,4,13,0,10.4,6.5,12.3,17.3,9.3,2.7
2009,4,14,26,0,10,12.6,14.2,12.3,3.7
2009,4,15,2,0,10,10.3,12.2,11.1,3.2
2009,4,16,2,0,10,8,10.1,9.5,4.1
2009,4,17,0,7.6,6,8.9,11.3,9.7,3.9
2009,4,18,0,11.8,2.8,6.3,13.9,8.3,2.6
2009,4,19,0,11.3,1,8.8,14.6,9.6,4.5
2009,4,20,0.5,2.6,9.8,11.2,15.9,11.2,4.5
2009,4,21,4,1.9,9.8,13.9,18.3,13.3,3.9
2009,4,22,1.5,3.9,8,12.2,14.2,10.2,6.8
2009,4,23,0,7.5,6.5,9.7,11.4,8.2,4
2009,4,24,0,5.6,10,8.7,11.7,8.7,5.4
2009,4,25,21,0,10,11.1,12.1,11.6,4.4
2009,4,26,33.5,0.1,10,8.1,9.9,9.3,10.1
2009,4,27,0.5,9,6.3,6.6,9.9,6.5,4.2
2009,4,28,0,11.6,7,4.3,10.9,6.6,2.5
2009,4,29,0,12.4,2.5,6.8,12.9,9.2,3.1
2009,4,30,0,12.3,0,8,14.7,6.5,2.2
2009,5,1,0,11.9,5.3,9,16.1,6.8,2.5
2009,5,2,0,11.6,3.8,10.1,17.4,8.4,2.8
2009,5,3,0,3.8,10,13.6,17.3,11.4,2.5
2009,5,4,0,1.7,9.3,15.4,18.2,12.5,2.4
2009,5,5,0,5.7,6.3,13.7,18.2,12.4,4.5
2009,5,6,2,1,9.8,14.8,16.1,13.8,2.8
2009,5,7,3.5,0,10,14.4,15.1,14.3,1.8
2009,5,8,0,2.6,8.8,14.4,15.9,14,2.4
2009,5,9,0,9.9,6.8,12.9,18.4,13.3,2.4
2009,5,10,0,11.1,6.5,16.4,20.9,11.6,4.5
2009,5,11,0,9.3,10,13.7,18.9,11.4,2.3
2009,5,12,6,0.7,10,15.9,18.4,13.1,3.8
2009,5,13,2.5,6.9,6,11.9,16.2,9.9,5.4
2009,5,14,0,10.9,2.5,10.5,14.9,7.8,5.2
2009,5,15,0,11.6,6.5,8.7,13,8.6,4.8
2009,5,16,0.5,0,10,11.7,15.4,12.1,3
2009,5,17,28,0,10,14,17.3,15.5,5.9
2009,5,18,0,11.7,7.5,14.8,17.3,11.2,5.9
2009,5,19,0,12.7,5.8,13,18.9,10.9,3.6
2009,5,20,0,12.4,3,12.9,20.2,9.2,2.3
2009,5,21,0,3.1,10,16.5,23,11.5,2.5
2009,5,22,9.5,0.4,10,16.5,18.2,15.3,3.8
2009,5,23,0,6.3,9.5,16.2,17.8,14.7,3.3
2009,5,24,3,0.6,10,14.6,16.5,14.7,3.1
2009,5,25,0,6.7,8.5,13.8,16.2,13.4,3.5
2009,5,26,0,10.5,10,14.8,17.5,14.2,2.6
2009,5,27,0,7.8,9.5,14.4,19.2,15.2,3
2009,5,28,0,1.2,10,16.6,19.7,15.2,3.9
2009,5,29,0.5,9.2,8,16.9,20.1,16.1,4.5
2009,5,30,10,0,10,16.2,17.5,16,2.7
2009,5,31,28.5,0.2,10,14.5,16.2,13.7,3.8
2009,6,1,0,9.7,4.5,15.1,17.6,12.5,2.8
2009,6,2,0,9.6,6.5,14.1,22.7,10.1,3.6
2009,6,3,0,0.1,10,19,21,14.3,2.5
2009,6,4,0,4.6,9,18.5,20.4,15.6,3.2
2009,6,5,0,0,10,18.2,19.6,17.4,3.4
2009,6,6,0,3.2,9.3,17,18.6,16.8,2.3
2009,6,7,0,0.2,10,16.9,17.9,16.2,2.8
2009,6,8,0,0,10,16.6,17.8,15.8,2.3
2009,6,9,0,4,10,15.7,19.3,15.8,2.3
2009,6,10,3,0,10,18.9,21.6,17.8,1.7
2009,6,11,5,7.3,5.5,17.4,20.3,17,6
2009,6,12,0,9.6,7.5,15.3,21.7,13.2,4.3
2009,6,13,0,4.9,8.3,18.5,21,17.9,2.8
2009,6,14,0,2.7,8.5,16.4,18.9,16,3.8
2009,6,15,0,10.5,5.5,15.6,18.6,14.8,5.1
2009,6,16,0,9.5,8.3,16.2,19.7,15.3,3.9
2009,6,17,0,9.1,10,17.8,19.8,15.9,3.3
2009,6,18,2,3.2,7.5,18.2,20.8,17.3,2.6
2009,6,19,0,11,4.5,17.7,23.2,17.7,3.7
2009,6,20,0,7.3,8.5,19.1,24.9,18.3,2.2
2009,6,21,12.5,8.9,7.8,19.6,24.6,22.3,3.5
2009,6,22,89.5,0,10,21.7,23.6,24,2.6
2009,6,23,3.5,6.6,7,21.2,22.8,20.1,4.8
2009,6,24,0,9.4,7.5,20.1,24,17.6,3.5
2009,6,25,0,10.2,5.8,19.3,25.9,14.2,3.1
2009,6,26,0,13,1.8,20.6,26,15.8,2.6
2009,6,27,0,11.2,7,21,25.5,17.5,2.6
2009,6,28,0,8.8,6.5,22.2,25.6,19.2,3.1
2009,6,29,9.5,0.7,7.8,21.7,24.7,19.7,2.3
2009,6,30,11,0.5,10,21.5,23.1,22.2,4.3
2009,7,1,61,0,10,18.9,20.1,20,4.7
2009,7,2,2.5,2.1,9.8,18.7,20.8,19.3,4.5
2009,7,3,0,4.7,10,18.6,22.1,19.2,3
2009,7,4,0,7.4,8.3,20.2,23.3,20.3,2.4
2009,7,5,0,12.1,3.8,21.1,24.7,21,2.4
2009,7,6,0.5,4.5,7,22.3,26.2,22.7,2.7
2009,7,7,0,5.7,10,24.8,27.8,23.5,2.6
2009,7,8,27,0,10,23.2,25.2,23.6,5.4
2009,7,9,46,0,10,21.4,26.1,23.9,5.1
2009,7,10,41,2.7,9.3,19.9,24,20.6,6.1
2009,7,11,0,4.9,9.8,21.6,24.4,21,3.5
2009,7,12,0,2.9,9,22.2,27.1,20.5,2.9
2009,7,13,9.5,0.3,10,22.8,26.4,23.1,5.9
2009,7,14,0,5.3,10,24,28.9,25.2,3.4
2009,7,15,0,6.8,7.8,23.9,28.4,21.7,6.5
2009,7,16,17,6.7,7.5,22,25,21.7,4.7
2009,7,17,99.5,0.2,10,19.9,25.2,23.7,4.8
2009,7,18,16,0.1,9.3,23.7,26.8,24.8,4.4
2009,7,19,3,0.2,10,21.2,26.4,23.1,6.1
2009,7,20,1,6.3,9,20.3,23.5,22.1,3.3
2009,7,21,71,0.1,10,21.8,25.1,25.8,3.6
2009,7,22,0.5,4.4,9.8,22.9,24.1,23.3,3.6
2009,7,23,0,2.3,9.8,22,23.6,22.1,4.2
2009,7,24,0,2.6,9.5,22,25.5,23.8,3.2
2009,7,25,2.5,0.1,10,23.3,25.6,25.4,3.9
2009,7,26,16,0,10,22.4,23.5,24.1,2.3
2009,7,27,31,0.5,10,22.7,23.5,24.6,2.8
2009,7,28,1.5,1.2,10,22.5,24.5,24.6,3.1
2009,7,29,0,0.9,10,23.1,26.2,25.7,3.4
2009,7,30,0.5,0,10,21.7,23.6,22.7,5.6
2009,7,31,0,2.5,10,20.7,23.4,22.8,4
2009,8,1,4,0.4,10,22.8,23.8,24.5,2.7
2009,8,2,21.5,1,9.8,22.7,23.8,24.4,2.3
2009,8,3,0,11.9,7.3,22.1,25.3,24.4,4
2009,8,4,0,10.5,6.5,23.1,25.9,24.5,5.1
2009,8,5,0,7.8,7.5,22.5,24.8,23.9,4.8
2009,8,6,0,7.2,7.3,23.4,26.5,26.2,4.2
2009,8,7,20.5,0.7,10,23.4,25.6,26.6,2.9
2009,8,8,0,8.4,8.8,24,26.8,27.1,3.3
2009,8,9,7.5,0,10,24.3,25.4,26.9,3.5
2009,8,10,24.5,1.8,8,24,25.8,26.5,5
2009,8,11,0.5,0.9,8.8,24.3,25.5,26.4,3.7
2009,8,12,1,7.5,8,23.3,28.4,26.5,2.2
2009,8,13,3,1.2,9.8,23.2,27.2,26.3,4.7
2009,8,14,0,6.9,5.8,22.1,24.3,22.9,4.1
2009,8,15,0,3.1,7.3,20.5,24.6,22.5,2.7
2009,8,16,0,12,2,23.3,26.5,24.7,3.9
2009,8,17,0,12.4,2,23,26.6,24.6,4
2009,8,18,0,10.2,6.3,23.3,27.2,24.2,2.2
2009,8,19,0,9.7,8.3,23.7,27,23.1,1.9
2009,8,20,0,9.4,9.5,23.7,29.2,21.3,4.1
2009,8,21,14,0.1,10,24.5,26.9,25.3,5
2009,8,22,0,9.3,8.5,23.8,26.3,23.3,3.6
2009,8,23,0,7.4,6.8,22.5,25.5,21.2,4.4
2009,8,24,2.5,10.8,5.3,19.8,22.9,17.6,3.2
2009,8,25,0,7.6,3.5,17.4,22.2,17.3,3.6
2009,8,26,0,10.2,4.8,19,24.2,19.2,2.3
2009,8,27,0,5.4,8,22.7,27.2,20.2,2.4
2009,8,28,1,0.8,10,23.6,27,22.3,3.1
2009,8,29,26,6.3,8.3,20.9,24.6,22.8,5.2
2009,8,30,0,5,8.3,20.9,23.2,19,6.7
2009,8,31,0,0,10,20.8,21.8,21.2,3
2009,9,1,0,10.8,2,19.5,22.6,19.2,4.4
2009,9,2,0,8.1,5.3,19.5,24.6,21.4,3.4
2009,9,3,0,3.1,9.5,23.4,25.7,23.7,2.4
2009,9,4,0,4,9.5,23.3,24.9,24,2.3
2009,9,5,0,7.1,7,22,24.4,21.6,4.4
2009,9,6,0,9.5,2.8,21,24.1,21,4.2
2009,9,7,0,8.4,2.5,19.9,23.9,21,3.2
2009,9,8,0,0.3,7.8,20.3,22.8,20.1,3.8
2009,9,9,0,4.3,6.5,18.2,20.6,14.9,3.1
2009,9,10,0,9.8,7.3,17.4,21.2,15.4,3.2
2009,9,11,0,7.9,9,18.7,22.3,15.6,2.6
2009,9,12,30.5,0,10,16.9,19.3,17.9,4.4
2009,9,13,1.5,7.9,6,18,21.1,16.9,3.8
2009,9,14,0,10.1,5.5,16.3,20.9,16,2.9
2009,9,15,1.5,0.1,8.3,18.4,20.5,17.1,2.6
2009,9,16,0,6.9,3,16.7,20.5,15.2,2.9
2009,9,17,0,11.2,2.5,14.8,20.3,13.7,3
2009,9,18,0,6,6.3,17.6,21.2,17.1,2.4
2009,9,19,0,9.2,4.5,17.9,20.9,16.2,5.6
2009,9,20,0,10.2,2,16.2,20.1,14.4,4.7
2009,9,21,0,9.2,5.5,15.5,22.5,15,2.7
2009,9,22,0,0,10,20.2,21.7,19.6,1.6
2009,9,23,0,0.8,8,20.5,22.2,20.1,1.9
2009,9,24,0,9.2,3.8,19.1,22.9,20.1,2.6
2009,9,25,0,9.1,5.3,19.5,23.2,20,4
2009,9,26,0,7.3,4,19.1,22.5,18,5.1
2009,9,27,0,7.9,8.3,18.4,22.1,17.5,4.9
2009,9,28,8.5,1.5,10,20.6,23.9,18.7,3.3
2009,9,29,26,0,10,19.2,20.4,19.2,4.2
2009,9,30,1.5,0,10,18.5,19.2,17.6,3.8
2009,10,1,0,9.6,4,18.3,21.9,18.4,2.5
2009,10,2,57,0.1,8.5,19.2,20.5,19.6,2.2
2009,10,3,11,8.5,6.8,16.8,20.6,16.9,2.7
2009,10,4,0,11,1.5,15.4,20,12.9,3.8
2009,10,5,0,3.4,10,16.7,19.4,13.8,2.7
2009,10,6,0,0,10,17,19.1,15.6,3.8
2009,10,7,6,0,10,16.7,18.6,15.6,6.1
2009,10,8,54.5,0,10,15.1,16.9,15.6,7.4
2009,10,9,1,7.5,7.3,12.8,15.9,12.5,2.6
2009,10,10,5.5,6.7,6.5,13,16,12,2.8
2009,10,11,0,8.1,3.5,13,16.1,10.9,3
2009,10,12,0,10.2,5.3,11.6,16,10.3,2.6
2009,10,13,2,1.7,6.8,11.4,16.3,12.4,2.8
2009,10,14,0,7,4.8,12.4,16.4,12.3,2.8
2009,10,15,0,10.6,0,10.6,15.8,10.8,2.7
2009,10,16,0,10.4,0.5,10.6,16.5,11.4,2.3
2009,10,17,9,5.8,8.8,13.3,18.6,12.5,3.9
2009,10,18,20.5,1.7,6.3,14.2,16.7,13,4.7
2009,10,19,0,10.4,3.5,13.9,19.6,10.7,5.9
2009,10,20,1.5,1.6,6.8,14.5,18,11.3,6.9
2009,10,21,0,7.5,7,12,16.8,10.4,3.9
2009,10,22,0,8.9,6.8,13.1,15.9,11.4,3.9
2009,10,23,0,9.9,3.3,10.4,15.2,11.4,2.2
2009,10,24,0,0,9.8,12.6,14.8,12.1,3
2009,10,25,0,5.4,7.3,11.1,15.9,12.5,2.3
2009,10,26,1,0,10,14.7,15.9,14,3.5
2009,10,27,11.5,3.9,6.5,13.8,16.5,13.2,3
2009,10,28,0,9.5,1,11.6,15.8,11.8,2.2
2009,10,29,0,6.8,3,12,17.1,12.1,1.7
2009,10,30,0,8.4,5.8,12.7,17.3,13.8,2
2009,10,31,0,9.8,1.5,12,17.1,12.2,1.9
2009,11,1,26,1.6,7.5,11.5,17.2,13.1,6
2009,11,2,23.5,0.9,9,4.5,8.7,9.1,6.4
2009,11,3,2.5,3.1,8.8,4.2,6.9,6.5,3.3
2009,11,4,0,7.7,5.5,5.5,12.5,6.9,4.3
2009,11,5,0,1.7,10,9.1,15.2,9.9,4.5
2009,11,6,0,7.8,4.5,10.8,16,11.6,2
2009,11,7,0,9.7,1.8,11.1,16.5,11,2.3
2009,11,8,0,6.3,4.8,12.2,17.4,12.5,2.1
2009,11,9,0,1.6,8.3,14.2,17.6,12.8,2.3
2009,11,10,9.5,4.1,7.8,13.4,17.1,12.4,2.8
2009,11,11,44,0,10,11.2,13.5,12.8,7.4
2009,11,12,0,2,9,10.2,11.8,8.9,6.4
2009,11,13,0,0.5,7.5,8.4,12,10.6,2.8
2009,11,14,54.5,0,9,13,14.8,13.3,4.7
2009,11,15,4,0.4,9.5,11.3,12.7,8.2,10.1
2009,11,16,0,2,10,10.3,12,7,5.8
2009,11,17,14.5,0,10,6.3,8.5,8.4,2.8
2009,11,18,8,0,8.3,5.1,6.6,7.5,4.6
2009,11,19,10,0.2,9.3,5,8.8,8,3.5
2009,11,20,1,3.1,9,7.3,9.7,8.3,3.6
2009,11,21,6.5,0.4,9.8,5.8,8.9,7.9,5.5
2009,11,22,1,4.2,7.5,4.3,8.6,7.4,3.3
2009,11,23,0,7.6,4.3,7.6,11.5,8.8,2.8
2009,11,24,4,4.4,5.5,6.2,10.5,8,2.1
2009,11,25,6.5,4.7,8.8,9.9,13.2,11.4,2.3
2009,11,26,1.5,8.9,3,9.3,12.6,9.9,2.2
2009,11,27,0,7.8,7,7.7,14.1,10.1,4.2
2009,11,28,4,4.3,6.3,5.5,10,8.3,3.3
2009,11,29,3,2.2,9.8,6.9,8.7,8.1,3
2009,11,30,0,8,4.3,5.8,9.7,8.6,2.3
2009,12,1,0,9.3,1.5,4.8,9.6,7.9,1.9
2009,12,2,0,9,5.8,7.2,11.7,8.4,2.3
2009,12,3,15.5,0,10,7.5,10,9,2.7
2009,12,4,4.5,3.3,7.5,6.1,9.7,8.2,4.7
2009,12,5,35,3,7.5,5.2,10.5,8.5,4.8
2009,12,6,9,0.3,10,6.7,9.2,7.7,8
2009,12,7,2.5,0.6,9.5,5.5,7,6.3,3.3
2009,12,8,0,9,3,2.5,6.5,5.5,2.4
2009,12,9,0,1.3,10,4.5,8.8,6.8,2.1
2009,12,10,0,5,7.8,7.1,10.3,8.7,4.5
2009,12,11,18,0,10,9,10.8,10.8,4
2009,12,12,3.5,0,8.3,7.9,12.6,10.7,4.5
2009,12,13,0,0.7,7.8,5.3,7.2,6.3,4
2009,12,14,12,0.3,7.5,2.6,4.6,6.7,4.4
2009,12,15,8.5,0.2,10,2.5,5.3,6.3,4.9
2009,12,16,27,0.1,10,1.6,4.4,6.4,4.2
2009,12,17,26,0.6,10,0.1,2.8,5.7,7
2009,12,18,26,0,10,0.1,2.3,5.4,10.3
2009,12,19,22,0.1,9.3,0.3,2.1,5.5,5.4
2009,12,20,56.5,0,10,0.5,2,5.7,8.9
2009,12,21,4,1.3,9.5,0.9,2.1,5.1,5.2
2009,12,22,1.5,1.5,9.8,1.9,5.4,6,6.1
2009,12,23,10.5,3.9,9.5,4.9,7.2,7,6.2
2009,12,24,0,6.1,7.5,2,5.7,6.3,3.4
2009,12,25,0,7.6,7.5,1.8,6.5,5.3,4.3
2009,12,26,12,0.1,10,5,8.5,7.2,6
2009,12,27,0,1.8,9.5,2.2,4.8,5.9,2.7
2009,12,28,13,1.1,9.3,2.2,5.3,6.1,6.3
2009,12,29,1,5.6,6.5,1.4,4.6,5.9,3.1
2009,12,30,13.5,2.6,8,3,7.5,5.9,6.2
2009,12,31,13.5,0,10,-0.4,2.5,5.3,9.6
2010,1,1,20,0.4,10,-0.2,1.8,5.4,9.3
2010,1,2,15,0.1,10,1.1,3.8,5.9,6.3
2010,1,3,23.5,0,10,0.1,2,5.7,3.9
2010,1,4,0,6,8.5,1.4,4.6,5.6,3.3
2010,1,5,12,0.1,10,1.7,5.2,5.9,8.8
