Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,AvgSeaLevelPressure,AvgWindSpeed
1998,10,30,0,5.5,7,14,17.7,16.3,3.3
1998,10,31,0,6.9,7,15.4,18.4,14.7,5.3
1998,11,1,2.5,0.6,6.5,12.8,16.4,12.9,4.7
1998,11,2,0,4.1,6.5,10.8,16.9,14,3.9
1998,11,3,14,7.8,4.8,12.2,17.1,12.6,3.8
1998,11,4,0,3.7,7.3,9.9,17,11.7,6.2
1998,11,5,0,5.9,6,9.4,12.4,8.6,5.2
1998,11,6,0,8.1,5.5,8.8,12.7,9.5,5.6
1998,11,7,0,0.1,10,11.4,15.4,13.1,2.4
1998,11,8,0,5.8,6.3,13.7,16.4,13.1,3.5
1998,11,9,20.5,2.8,9.3,11.1,16.4,11.3,7
1998,11,10,8,1.9,9.5,8.7,10.4,10.6,2.7
1998,11,11,10.5,2,9.8,8.4,12.1,11.3,5.1
1998,11,12,0.5,5.6,5.8,7.1,10.5,8.6,2.7
1998,11,13,0,4.9,4.5,6,13.2,7.7,3.6
1998,11,14,0,7.2,2.5,13,17.4,12.9,5.3
1998,11,15,0,8.7,2.5,12.3,17.5,13.2,4.7
1998,11,16,1,6.5,7.3,11.3,18,9.9,4.2
1998,11,17,25.5,0.2,10,7.3,14.6,13.7,9.3
1998,11,18,26,0.6,9,4.8,8,8.2,9.5
1998,11,19,23,0.6,10,5.1,7.1,7.9,7.1
1998,11,20,34,0.5,9,4.1,7,8,7.2
1998,11,21,34,0.2,10,3.2,7.1,8.2,7.4
1998,11,22,3,1.4,9,3.2,5.5,7.3,3.9
1998,11,23,13.5,1.4,8.8,5.9,10,8.9,6.1
1998,11,24,9.5,5.7,7.5,6.1,9.7,9.3,4.1
1998,11,25,1,0.1,8,5.9,7,7.9,2.9
1998,11,26,0,7.2,5.5,5.3,8.5,7,3
1998,11,27,13.5,1.7,8.3,5.8,12.4,9.5,3.5
1998,11,28,8.5,2.8,10,6.5,10.9,9.4,6.1
1998,11,29,0,9.3,0.5,2.7,8,7.2,2.6
1998,11,30,0,2.7,6.8,5.8,11.7,8.2,2.1
1998,12,1,4.5,0.3,9,9.2,11.8,11.2,3.3
1998,12,2,2.5,0.3,10,4.7,6.1,8.3,6.8
1998,12,3,0.5,0,10,4.9,6.4,,6.7
1998,12,4,1,6.1,4.8,5.8,10.1,,4.6
1998,12,5,2,0.1,10,8.2,10.7,,3
1998,12,6,4.5,5.3,7.8,5.7,8.6,,4.8
1998,12,7,23,0.1,9.8,5.8,10.2,,3.3
1998,12,8,10,0.1,10,6.7,10.3,,7.1
1998,12,9,9.5,1.3,10,5.1,7.2,,5.6
1998,12,10,4,2.6,7.8,3.7,4.8,,3.6
1998,12,11,17,0.1,10,3.6,6.3,,8.2
1998,12,12,0,5.8,7.5,3.3,6.2,,2.3
1998,12,13,0,5.4,4.5,5.3,11,,5.7
1998,12,14,4.5,1,4.8,10,11.4,,6.9
1998,12,15,8.5,0.5,9.8,8.3,10,,4.3
1998,12,16,1.5,2.1,9.8,10,11.8,,7.5
1998,12,17,0,2.8,9,5.4,10.3,,5.8
1998,12,18,0,9.1,1.5,3.1,6.7,,3.3
1998,12,19,4.5,3.5,5.5,2.4,12,,5.8
1998,12,20,5,1.3,9.3,4.8,8,,4.7
1998,12,21,0,5.2,3.8,2.7,5.4,,2.1
1998,12,22,1,3.1,5,0.5,8,,4
1998,12,23,1.5,1.6,10,4.9,8.5,,3.5
1998,12,24,2.5,0.3,9.8,4.5,5.7,,3
1998,12,25,0,8.4,4.8,3.8,7,5.3,2.7
1998,12,26,9.5,0,7.8,2.7,6.6,6.5,3.1
1998,12,27,0,7,6.5,1.4,5.6,5.1,2.9
1998,12,28,0,5.8,5,3.3,7,6.6,2.4
1998,12,29,24,1.5,7.5,2.5,8.2,7.7,5.3
1998,12,30,14,0.3,9.8,2.2,6.4,7,5.3
1998,12,31,18,0,10,0.4,1.7,6,3.6
1999,1,1,0,0,9.5,0.5,2.3,5,3.5
1999,1,2,24,0.2,10,0.5,3.8,6.6,5.1
1999,1,3,6,1.3,10,1.2,3,5.9,2.7
1999,1,4,1,0.9,9.8,1.1,3.5,5.8,3
1999,1,5,0,9.1,2.3,0.9,6.6,5.3,3.5
1999,1,6,4,2.6,8,2.9,9.2,7.1,4.1
1999,1,7,34,1.1,9.8,-0.8,4.7,7.4,5.5
1999,1,8,18,0,10,-1.5,-0.2,5,5.1
1999,1,9,7.5,0.3,10,-1.9,0.2,4.9,4.4
1999,1,10,17,0,10,-0.3,2.5,5.9,7.3
1999,1,11,7,0.1,9.5,0.6,2.8,5.6,6
1999,1,12,19.5,0,10,0.6,1.9,6.2,2.7
1999,1,13,12.5,0.3,9.5,1.6,2.9,6.5,3.2
1999,1,14,13.5,0,10,1.4,3,6.3,3.2
1999,1,15,13.5,0,10,1.1,2.9,6.4,2.3
1999,1,16,11,0.8,10,1.3,4.1,6.4,6.4
1999,1,17,0,4.9,5.3,-0.4,2.4,4.2,2.6
1999,1,18,0,7.2,3.3,-2.2,4.3,5,2.4
1999,1,19,15,0,7.8,1.7,5.4,7,2.8
1999,1,20,13.5,1,9.5,2.9,7.9,8,6.1
1999,1,21,7,5.4,7.8,0.5,2.8,5.2,3.2
1999,1,22,2,4.2,9.8,3.9,7.6,6.3,6
1999,1,23,1,2.2,10,5.5,8.5,7.5,5.1
1999,1,24,0,4.9,6.3,5.2,6.7,6.5,5.4
1999,1,25,5.5,0.2,10,4.5,8.5,8,3.8
1999,1,26,1,2.4,9.8,5,7.9,6.1,5.2
1999,1,27,0,4.7,9.8,4.7,8.1,5.4,4.2
1999,1,28,9,0.1,9.8,2.5,6.5,6.1,7.5
1999,1,29,9.5,0.9,10,-0.8,2.2,5.8,5.4
1999,1,30,2.5,6,8,-2,1.8,4.4,4.5
1999,1,31,8,1.6,10,1.9,4.8,6.2,4.8
1999,2,1,11.5,5.8,7.8,3.8,6.8,6.4,3.1
1999,2,2,12.5,0.4,10,0.6,3.1,6.1,6.8
1999,2,3,9,0.1,10,-4.1,-1,4.1,8.9
1999,2,4,5.5,0.6,8.8,-4.2,-0.5,4.7,2.8
1999,2,5,35.5,0.6,8,-3.4,0.7,5.2,5.2
1999,2,6,0.5,4.1,6.3,1.3,2.8,4.5,4.5
1999,2,7,0,3.4,7.3,1.1,5.6,6.1,5.5
1999,2,8,0,5.3,3,2.7,6.2,6.4,4
1999,2,9,0,9,5,-0.3,6.5,5.1,4.2
1999,2,10,4,3.5,7.3,1.3,4,6,3.6
1999,2,11,7.5,0,10,1.1,4.6,6.5,5.3
1999,2,12,14,0,10,-1.2,1.7,5.1,6.2
1999,2,13,1,1.4,8.8,-2.6,-0.5,3.9,5.6
1999,2,14,3.5,3,9.5,-1.2,1.1,4.9,2.6
1999,2,15,0,6.6,8,0.7,3.9,5.1,2.3
1999,2,16,1.5,9,1.8,4.1,7.8,6.5,3.5
1999,2,17,0,9,2.3,3.3,10.7,5.3,5.4
1999,2,18,26,0,10,3.7,8,7.7,4.1
1999,2,19,0,0.1,8,0.1,2.3,5.3,3.4
1999,2,20,30.5,0.3,8.3,-0.6,1.4,5.4,6
1999,2,21,7,1.9,8.5,-1.5,0,5.3,2.8
1999,2,22,7,2.9,9,-0.5,2.6,6,4.8
1999,2,23,4.5,5.3,8.3,2,5.2,6.5,3.9
1999,2,24,13,0,10,1.8,4.4,6.8,3.3
1999,2,25,4.5,2.6,7,2.7,6.3,6.9,3.4
1999,2,26,10.5,4.1,8.3,1.5,7.6,6.9,1.7
1999,2,27,27.5,1,10,-0.6,5.1,7.3,6.8
1999,2,28,3,5,9,0.2,3.3,4.8,4.8
1999,3,1,0,6.7,7,2.4,8.6,6,5.6
1999,3,2,1,2.7,9,5.7,8.9,8.2,5.1
1999,3,3,0,9.9,3.3,4.2,8.9,5.6,4
1999,3,4,0,5.6,5,4.4,10.8,6,3
1999,3,5,6,1.2,7.5,6.4,12.7,8.5,6.9
1999,3,6,0,8.7,4.5,3.9,6,5.5,5
1999,3,7,7.5,0,10,4.5,5.6,7.1,4.9
1999,3,8,0,0.1,8,2.7,5.2,7,4
1999,3,9,0,0,10,2.7,5.4,6.5,4.9
1999,3,10,0,5.2,10,3.7,7.8,6.8,2.9
1999,3,11,0,0,10,2.2,5.8,6.5,4.7
1999,3,12,0,6.9,8.8,1.2,3.7,4.1,5.5
1999,3,13,0,10.8,1.8,1.5,8.6,5.9,2.4
1999,3,14,0,7.1,6.3,6.4,12.4,8,2.2
1999,3,15,22,0,10,9.3,10.1,11,6.5
1999,3,16,3,0.3,10,9,10.1,9.7,4.5
1999,3,17,0,8.8,7.5,4.8,12.9,8.3,2.4
1999,3,18,0,8.6,6.5,9.2,16.7,8.5,4.2
1999,3,19,14.5,0,10,5.3,11.2,10.8,5.4
1999,3,20,2,0,10,3.5,4.6,7,6.2
1999,3,21,21,0,10,2.5,5.5,7.2,3.4
1999,3,22,6,2,9.8,-0.1,2.6,5.1,8.6
1999,3,23,0,11.1,2.3,0.6,4.4,4.7,3
1999,3,24,0,10.1,4.8,1.4,9.9,5.5,2.6
1999,3,25,0,8.2,9.5,9,14,9.3,2.8
1999,3,26,8,1,8.3,10.4,14.2,12.4,2.5
1999,3,27,3,0,7.5,4.6,7.7,9.1,5.7
1999,3,28,0.5,3.7,5,2.3,5.6,5.8,5.4
1999,3,29,0,8.6,9.5,0.9,3.2,4,5
1999,3,30,0,3,10,1.7,5.3,5.3,6.2
1999,3,31,0.5,3.1,7,5.6,8.8,8.6,3
1999,4,1,0,7.6,7.5,5.4,13,9,3.1
1999,4,2,33,0,10,6,12.4,10,6.8
1999,4,3,0,8.4,6.5,4.7,7,5.8,2.7
1999,4,4,0,11.5,2.5,3.6,9.1,6,1.6
1999,4,5,0,8.5,7,5.9,10.8,8.8,4.1
1999,4,6,13.5,5.2,5.8,8,10.4,9.3,5.3
1999,4,7,5,2,9,4.5,7,7.2,9.2
1999,4,8,0,9.7,3,3.5,6.8,4.9,3.7
1999,4,9,0,10.4,5.5,3.3,11.5,5,2.6
1999,4,10,22.5,0,10,10,11.4,9.8,4.8
1999,4,11,14,8,7,10.3,13.8,12.1,5.4
1999,4,12,0,3,9.8,10.7,15.4,13.2,2.1
1999,4,13,8.5,3.4,7.8,10.4,14.5,11.4,7.5
1999,4,14,21,0.4,10,8.5,9.7,9.9,6
1999,4,15,0,11,5.3,8,10.7,8.3,2.5
1999,4,16,0,9.8,3,6.6,13.6,8.3,3.7
1999,4,17,0,8.2,7.3,8.8,13.6,9.3,3.1
1999,4,18,0,0,9.8,10.7,14.8,10.3,2.1
1999,4,19,1.5,0,10,13,14.9,13.1,2.3
1999,4,20,0,10.5,4.8,13,15.5,12.9,4.4
1999,4,21,0,11.5,3.8,11.2,14.2,10.2,6.5
1999,4,22,0,11.9,0.8,9.4,17.6,12,2.6
1999,4,23,2,0,9.5,14.4,16.6,13.5,1.9
1999,4,24,11.5,0.4,8.5,13.3,14.2,14.3,1.9
1999,4,25,5,0,10,12.4,13.5,14.1,2.5
1999,4,26,4,0,10,12.4,13.6,13.8,4.5
1999,4,27,0,0,10,12.2,13.6,13.4,2.6
1999,4,28,9,0,10,9.3,11.8,12.5,3.5
1999,4,29,3,8.2,5.3,7.1,10.3,8.5,5.9
1999,4,30,0,13.1,0,4.5,11,7.4,2.6
1999,5,1,0,12.7,2.8,6.8,16,7,3.3
1999,5,2,0,9.1,5.8,10.6,17.1,7.4,2.8
1999,5,3,0,3.7,10,14.7,19.9,11,4.4
1999,5,4,28,0,10,14.1,15,15.2,3.2
1999,5,5,8,8.2,5.8,11.1,14.1,11.7,3.9
1999,5,6,0,11.7,2,9.3,15.6,11.7,5.4
1999,5,7,0,12.7,0.3,10.8,19.1,9.3,5
1999,5,8,0,11.8,5.8,14.6,18.3,14.2,3.4
1999,5,9,0,11.3,5.3,13.7,19.5,12.2,3.1
1999,5,10,0,7.4,8,14.6,17.9,12.7,3.9
1999,5,11,0,5.4,5.8,11.5,14.4,11.8,4.6
1999,5,12,0,13.1,0,10.1,17.7,10.5,3.1
1999,5,13,0,12.5,0.8,15.4,19.9,13.2,4.4
1999,5,14,0,8,6.8,14.6,17.4,13,5.1
1999,5,15,0,1.1,10,14.3,15.7,13.1,4.5
1999,5,16,0.5,1.7,8.8,14.4,16.7,14.5,3
1999,5,17,0,11,7.3,11.9,16.9,11.3,4.9
1999,5,18,0,8.3,5.8,13.1,19.8,12.2,3
1999,5,19,6.5,1.8,10,14.3,19.2,16.5,4.1
1999,5,20,1,6.8,7.5,15.1,18.6,12.4,8.1
1999,5,21,1,12.4,4.3,14.9,18.9,13.1,5.2
1999,5,22,0,13.2,0.5,13,20.9,10.6,3
1999,5,23,0,9.5,6.8,15.7,21.9,11.3,2.7
1999,5,24,17.5,0,10,17.8,20.7,16.5,3.3
1999,5,25,3.5,0.5,9,13.9,16.4,15.2,6
1999,5,26,0,7.9,9.3,12.8,19.5,15,2.7
1999,5,27,59,1.4,10,15,17,16.8,4.2
1999,5,28,0,1.8,9.8,13.1,17,13.7,4.2
1999,5,29,0,11.7,6.3,10.8,16.1,11.2,2.7
1999,5,30,0,13.2,1,12.2,17.5,13.1,3.3
1999,5,31,0,12.5,6,14.2,20.7,13.5,2.2
1999,6,1,0,12.5,2.3,16.7,21.3,15,2.3
1999,6,2,0,3.2,10,17.8,21.8,15.4,2.5
1999,6,3,3,0.2,10,17.3,20.8,18.1,3.2
1999,6,4,0,0.9,10,18.8,21,19.8,2.5
1999,6,5,0,1.2,10,18.2,20.2,20.3,3
1999,6,6,0,7.8,8,17.9,22.5,20.3,2.6
1999,6,7,17.5,0.5,10,19.1,20.2,20.5,3
1999,6,8,0,10.8,7.3,16.9,19.2,16.6,3
1999,6,9,0,12.8,0.8,14.2,18.2,14.3,3.5
1999,6,10,0,13.1,2.8,13.9,20,14.5,3.1
1999,6,11,0,9.1,7,15.9,22.1,15.7,2.9
1999,6,12,0,13.3,1.3,18.2,22.7,16.1,2.6
1999,6,13,0,11.1,7,18,24.3,17.9,2.7
1999,6,14,0,13.3,2.8,20,25.4,17.1,2.7
1999,6,15,5,7.6,8.5,22,26.1,21.2,3
1999,6,16,4.5,2.8,10,19.8,23.5,23.6,4.3
1999,6,17,56,0,10,16.5,19.4,19.7,4.8
1999,6,18,18,0,10,14.3,16.2,16.2,5.2
1999,6,19,3.5,0,10,15.8,17.7,17.4,5.2
1999,6,20,4.5,2.3,9,17.3,19.3,18.8,3
1999,6,21,0,10.9,9.3,17.7,21.4,18.9,4.2
1999,6,22,0,3.2,7.3,18.5,22,20.7,2.4
1999,6,23,1.5,4.1,9,19.1,22.9,20.7,2.6
1999,6,24,25.5,0,10,18.7,23.2,22.6,6.8
1999,6,25,4,0,10,19,21,21.4,1.7
1999,6,26,0,3.1,10,19.4,22.6,22.1,2.3
1999,6,27,45.5,0,10,19.2,20.2,21.8,3.9
1999,6,28,0,6.4,8.8,18.8,22.2,21.6,3.5
1999,6,29,41,0,10,19.7,21.1,22.5,3.8
1999,6,30,19.5,0,10,18.9,20.7,22.1,6
1999,7,1,14,3.2,9.5,18.4,21,19.5,5.2
1999,7,2,3.5,2.2,9.3,17.5,21.4,20.8,3
1999,7,3,85,0,10,19.3,21.8,23.9,4.4
1999,7,4,3,0,9.8,17.9,19.5,19.5,2.2
1999,7,5,0,0.1,8.8,18.3,20.1,19.3,3.4
1999,7,6,0,6,7.3,18.4,21.2,19.9,4.4
1999,7,7,0,9.5,5.3,19.7,22.8,21,4.2
1999,7,8,0,13.2,0.8,19.9,23.2,22,3.7
1999,7,9,0,8.2,6.5,19.8,22.8,21.8,2.9
1999,7,10,0,9.3,6.5,20.5,23,21.4,3.1
1999,7,11,0,0.4,8.3,19.7,22.9,22.2,2.1
1999,7,12,14.5,1.3,10,21.2,22.8,23.8,2.2
1999,7,13,2.5,0,10,21.4,23.2,24.9,1.5
1999,7,14,2,0,10,21.1,22.2,24.7,2.2
1999,7,15,0,3.6,7.5,21.4,23.8,23.2,2.8
1999,7,16,0,4.9,9.8,21.9,24.5,23.4,2.4
1999,7,17,0,5.7,8.5,22.6,25.8,24.6,2.3
1999,7,18,6.5,0,10,23,24.8,25.1,2.5
1999,7,19,1,0.5,7.5,22,25,25.7,2.9
1999,7,20,4.5,5.3,10,23.8,27.2,28.3,2.1
1999,7,21,0,2.4,9.3,25.8,28.2,29.2,2.2
1999,7,22,0,5.9,5.5,25.2,28.6,27.9,2.7
1999,7,23,0,5,8.5,25,29.3,26.2,3.3
1999,7,24,0,9,5,25.4,29,26.6,3.5
1999,7,25,0,7.3,7.8,25.9,29.7,25.2,3
1999,7,26,0,12,4.8,25.2,30,23.8,2.6
1999,7,27,0,8.2,8.3,26.2,30.7,24.2,2.7
1999,7,28,0,0,10,26.5,28.7,27.2,2.1
1999,7,29,0,1.2,9.3,25.5,30.1,26.4,2.6
1999,7,30,0,10.8,8.5,26.2,31.2,23.8,3.8
1999,7,31,0,9.1,7.5,26.1,30.8,21.6,3.1
1999,8,1,0,13.3,0,24.7,30,23.9,2.6
1999,8,2,0,13,3.5,25.3,30.7,22.1,2.4
1999,8,3,0,12.8,1,26,30.4,24.5,3
1999,8,4,0,12.5,3,25.4,30.1,24.6,3.1
1999,8,5,0,5.7,9.8,26.8,29.4,26.4,2.1
1999,8,6,0,9.9,9.5,25.1,30,27.9,3
1999,8,7,0,11.3,4.8,25.6,30.5,27.9,2.9
1999,8,8,0,12.5,3.5,26.4,30.2,26.5,3
1999,8,9,0,12.1,1.3,26.3,29,28.8,2.8
1999,8,10,0,4.8,8,26.7,28.7,29.5,2.4
1999,8,11,30.5,4.1,8.5,25.3,27,30,3.3
1999,8,12,0.5,0.4,9.8,24.5,26,28.1,3
1999,8,13,0,0.1,9.5,24.2,26.1,27.2,1.9
1999,8,14,7,0,10,24.2,26,29.6,2.3
1999,8,15,16,0,10,24,25,28.7,4
1999,8,16,14.5,2.6,8,24,26.7,28.3,3.8
1999,8,17,0,8.2,4.8,24.3,29.2,27.5,2.6
1999,8,18,0,11,2.3,25.7,30.4,26.7,3.4
1999,8,19,0,6,7,26.1,29.3,26.4,2.5
1999,8,20,0,10.1,4.3,25.8,28.8,26.1,2.2
1999,8,21,0,4.2,9.3,25,28.1,26.5,2.8
1999,8,22,11.5,7.8,6.3,23.8,27.9,26.2,3.8
1999,8,23,6.5,4,6.5,24.5,27.4,26.8,2.5
1999,8,24,49,0.2,9,23,25.3,25.9,3.9
1999,8,25,0,10.1,5.8,21.6,24.8,21.8,3
1999,8,26,0.5,1.9,10,22.6,25,23.8,3
1999,8,27,22.5,3.6,9,22.7,26.5,26.3,5.8
1999,8,28,0.5,3.9,9,24,27.2,26.2,6.1
1999,8,29,7,7.1,7.3,22.9,25,25.1,3.6
1999,8,30,15,8.1,9,21.5,25.9,23.4,2.3
1999,8,31,0,9.1,4.3,24.1,30,25,4.6
1999,9,1,5.5,2.3,9.3,23.1,27.4,24.5,5.4
1999,9,2,0.5,6.8,8.5,22.1,24.5,22.2,3.6
1999,9,3,0,10.1,9,21,25,21.7,3.9
1999,9,4,0,7.3,6.5,24.2,26.4,24.2,2.3
1999,9,5,0,9.5,9.3,22.4,26.4,24.2,2.4
1999,9,6,7.5,1,9.8,21.5,26,22.5,2.8
1999,9,7,0.5,0.3,10,23.9,26,27.3,2
1999,9,8,8,3.4,9.8,24.2,26.6,26.8,4.4
1999,9,9,0,10.5,1.8,21.8,25.3,25.4,2.5
1999,9,10,0.5,5.7,7.5,22,26.2,23.6,2.3
1999,9,11,0,5.8,8.3,23.9,27.4,26.1,4.1
1999,9,12,0,5.9,9,25.4,26.9,27.7,3
1999,9,13,14.5,1.8,10,24.2,27,26.3,2.1
1999,9,14,12.5,2.9,7.8,24.2,25.8,28.3,3.9
1999,9,15,87.5,0,8.3,19.4,21.6,23.4,5.1
1999,9,16,0,0,8.8,19.6,22.1,21.1,4.3
1999,9,17,22,1.8,10,19.8,21.5,21.9,5.7
1999,9,18,0,5.8,9.3,21.4,24,23.4,6
1999,9,19,0,8.1,8.5,23.3,27,26.5,2.7
1999,9,20,59.5,0.3,7.5,22.7,26,25.7,2.1
1999,9,21,119.5,0,10,22,22.8,25.4,5.3
1999,9,22,6,0,10,22.4,24.1,27.1,3.1
1999,9,23,0,4.3,8.5,23.3,26.9,28.1,2.5
1999,9,24,0,2.8,7.8,23.2,28.4,25.2,6.7
1999,9,25,3.5,3.1,8.8,22.8,24.5,24,4.1
1999,9,26,1,7.2,10,18.4,22.4,15.3,3.1
1999,9,27,0,10.5,0,16.8,22.4,18.7,2.8
1999,9,28,0,9.5,3.8,19.5,24,22.1,3.4
1999,9,29,0,8.5,3.3,20.9,25,21.9,2.1
1999,9,30,0,2.1,6.5,21.5,23.7,22.1,3.3
1999,10,1,0,6.4,9.5,20.1,22.8,19.6,4.8
1999,10,2,30,7.9,6.8,18.4,25.1,19.7,5.5
1999,10,3,22.5,0,10,14.8,17.1,15.2,2.8
1999,10,4,0,4.9,6.8,14.4,17.8,14.1,3.7
1999,10,5,0,5.3,9,15.5,20,15.7,2.5
1999,10,6,0,6.5,7.8,17.4,21.4,17.8,2.2
1999,10,7,24,0.1,10,18.3,20.1,19.3,2.6
1999,10,8,0,2.2,8.3,17.1,20.3,16.7,3
1999,10,9,0,9.4,0.8,14.5,17.9,13.8,4.2
1999,10,10,0,10.6,5.5,13.3,18.8,14.8,2.2
1999,10,11,0,8.2,5.5,18.4,24.2,17.1,2.3
1999,10,12,5,0,10,20.5,22.5,22.1,3.1
1999,10,13,1,0,10,21,22.9,22.8,3.2
1999,10,14,8,0.1,8.5,16.2,18.9,18.5,4.3
1999,10,15,1,0,10,16.4,17.3,16.2,2.9
1999,10,16,8.5,0,10,13.6,16.4,13.5,4.8
1999,10,17,4.5,5.8,7,11,13.9,10.1,4
1999,10,18,16.5,7.9,5.3,10,13.4,11.1,3.8
1999,10,19,0,5.9,3.8,9.3,15.2,11.5,4.6
1999,10,20,0,4,6.3,13.1,16.6,13.2,2.8
1999,10,21,0,10.3,0,11.9,16.4,11.8,3.2
1999,10,22,0,8.3,4.5,11,16.4,10.9,2.1
1999,10,23,0,2.3,5.8,8.3,13.6,10.5,4.8
1999,10,24,0,10.4,0.3,7.4,12.5,9.4,4.8
1999,10,25,0,10.5,0,8.2,13.8,10.4,4.7
1999,10,26,0,8.4,4.8,9.9,16.4,11.2,2.4
1999,10,27,42.5,0,10,13.6,14.9,14,3.3
1999,10,28,9.5,5.3,6.5,14.2,17.4,14.6,5.5
1999,10,29,4.5,9.3,4,11.3,18.2,13.4,4
1999,10,30,0.5,6.7,7,12.3,16.3,11.2,3
1999,10,31,0,7.4,8,10.6,15.1,10.7,2.1
1999,11,1,38.5,0,10,12.4,15.8,15.3,5
1999,11,2,1,3.6,10,10.7,13.1,10.1,2.4
1999,11,3,5.5,1.4,8.8,8.3,12.2,10.1,3.1
1999,11,4,9,2.6,6,8.2,11.6,11,2.2
1999,11,5,0,1.7,5.3,7.2,12.4,10.5,2.7
1999,11,6,0,6.9,9.5,9.6,14.1,11.6,3.3
1999,11,7,0,9.5,1.8,9.9,14.6,12,3.1
1999,11,8,16,0.6,7.3,11.4,13.7,13,2.9
1999,11,9,1,0.5,9.3,10.5,13,12.2,3
1999,11,10,0,9.5,1,9,12,9.4,4.8
1999,11,11,0,5,7,7.4,14.3,11.4,1.6
1999,11,12,9,0,10,14.4,17.3,15.8,3.8
1999,11,13,4.5,8.1,4,11.4,15.9,12.2,4.5
1999,11,14,0,9.6,0,9.5,13.8,11.1,5.5
1999,11,15,33.5,0.2,7.5,11.2,14,13.4,3
1999,11,16,17.5,0,10,5.8,9.3,8.2,7.4
1999,11,17,2,2,8.5,5.7,8.4,7.1,3.5
1999,11,18,8,0.7,10,6.9,10,8.8,5.3
1999,11,19,0.5,8.2,6,8.1,11.9,9.1,3
1999,11,20,0.5,5.5,5,7.5,12.4,9.3,2.6
1999,11,21,3,7.9,5.8,9.5,13.3,9.9,3.7
1999,11,22,0,7.4,3.5,7.8,13.5,9.5,2.7
1999,11,23,0,2.4,9.5,9.6,14.1,10,2
1999,11,24,2.5,0,7.8,11.2,13.6,12.6,2.1
1999,11,25,0,3.7,6.3,9.4,14.5,11.4,6.2
1999,11,26,16.5,0.2,8.5,5.1,9.3,8.8,6.4
1999,11,27,22,1.2,10,5,7.4,8,6.7
1999,11,28,15,1.9,9.5,6.1,8.3,7.3,8.3
1999,11,29,15.5,0.6,9.5,5.9,7.4,7.7,4.3
1999,11,30,16.5,0.9,9.5,6.3,8.9,8.8,5.4
1999,12,1,0.5,2.4,9.5,5.8,9.5,8.7,1.9
1999,12,2,22,0.2,10,7.1,9.7,9.5,3.9
1999,12,3,2,0.6,9.8,4,6,6.9,2.8
1999,12,4,5,4.3,6.3,2.7,8.8,6.7,4.4
1999,12,5,14.5,0,10,9.8,11,11.1,3.9
1999,12,6,26.5,0,10,7.1,10.2,9.7,8.7
1999,12,7,5.5,0.8,9.8,4.1,6.6,5.7,7.4
1999,12,8,0.5,5.2,7.5,4.3,8,6.6,2.3
1999,12,9,10.5,1.2,8.8,6,11.5,7.5,8.3
1999,12,10,0,6.6,4.8,8.2,12.3,7.4,5.7
1999,12,11,16,0.2,10,3.3,8.3,8,7.2
1999,12,12,16.5,1.1,10,3,5.3,7.3,3.5
1999,12,13,20.5,0.1,10,4.6,6.7,8.1,4.5
1999,12,14,1.5,0.8,9.8,3.9,5.1,7.1,4.4
1999,12,15,25.5,0,8,3.7,6.2,7.4,5.1
1999,12,16,9,4.1,8.8,5.9,8.7,7.8,6.3
1999,12,17,30,0.9,10,4.8,8.5,8.5,6
1999,12,18,4,0,10,1.8,3.4,6.7,4.3
1999,12,19,26,0.2,9.8,0.6,2.5,6.2,5.5
1999,12,20,28,0,8.8,0.3,2,5.7,8.2
1999,12,21,29,0.1,10,0.4,1.7,5.9,5.1
1999,12,22,7,2.8,9.8,0.5,2.6,5.9,3
1999,12,23,2.5,3,8.3,1.8,4.2,5.9,2.9
1999,12,24,0,8.4,5.5,1.6,6.7,5.4,5.1
1999,12,25,53.5,0,10,1,4.6,7.1,7.5
1999,12,26,1.5,0.6,9.8,1.4,4.7,5.6,4.9
1999,12,27,0,1.1,7,2.2,4.9,5.8,2.7
1999,12,28,0.5,3.8,6,0.8,7.8,6,4.4
1999,12,29,8,0.5,10,5.3,7.8,8.8,3.7
1999,12,30,0.5,2.1,6,3.8,7.9,7.6,3
1999,12,31,3,6.8,4.5,2.8,7.8,7.4,2.5
2000,1,1,1,0.2,7,1.7,5.7,6.8,2.6
2000,1,2,0,6.3,7,0.7,6.1,6.4,3.9
2000,1,3,16.5,0.3,10,7.3,9.5,7.9,8.3
2000,1,4,0,1.1,10,5.8,7.2,6.5,2.7
2000,1,5,0,6.6,10,4.6,7.3,6,4.6
2000,1,6,2,2.4,10,5.7,11.9,9.1,3.4
2000,1,7,15,0,10,5.1,9,8.7,7
2000,1,8,2,1.2,10,4.7,6.2,6.8,6.6
2000,1,9,3.5,2.1,10,6.2,8.8,7.2,3.1
2000,1,10,14,0.3,10,4.6,7.8,7.9,6.5
2000,1,11,0,0.1,9.8,2.3,4,5.4,4.1
2000,1,12,1,0.2,10,2,5.6,6.1,6.2
2000,1,13,13.5,0,10,6,9,10.2,4.1
2000,1,14,1,0.9,9.3,5.5,8.7,7.8,5.7
2000,1,15,2,1.7,7.5,2.3,5.8,7,2.4
2000,1,16,4,2.4,7.5,1.2,4.8,6.4,2.9
2000,1,17,0,2.7,9.8,4.6,6.8,7.5,5
2000,1,18,0,3.5,7.3,2.3,5.7,5.9,3
2000,1,19,5.5,8.6,3.5,0.9,5.7,6.1,5
